timestamp,id,text,favorite_count,retweet_count,hashtags
Wed Jan 24 03:22:52 +0000 2018,956004345031557120,"please take note. of the following..
i love you",56288,12905,
Tue Jan 23 17:37:00 +0000 2018,955856906202918912,one time. during a walk. a piece of a bagel. landed right in front of me. the human thinks. a birb dropped it. but i didn’t see a birb.. every time. we return to that spot. i glance up. with the hopes that. another tasty magic bagel drop. happens to me,52996,5498,
Mon Jan 22 16:04:58 +0000 2018,955471357315289089,gooooob morning. the human has left. my fren is monitoring. the skittle under the fridge. and i am on a mission. to find. the most comfortable spot. in every room. of the household,45639,4131,
Sat Jan 20 21:50:32 +0000 2018,954833546941730817,all these snoozles. can get exhausting.. it is a vicious cycle. of peanut butter filled. pseudo-consciousness,27275,2688,
Fri Jan 19 16:35:45 +0000 2018,954391940748972033,after every snoozle. there is a stretchem. one cannot occur. without the other. i don’t make the rules,55585,7801,
Wed Jan 17 15:59:15 +0000 2018,953657982461628416,gooooob morning. the fancy rain. is still falling.. i consulted. my stuffed fren sebastian. and we determined. that today is for snoozles. and nothing else,66398,9619,
Mon Jan 15 17:54:59 +0000 2018,952962332820418561,my fren. has carefully selected. his bone for the day. the problem. is that now i want that bone. and yes. there are plenty. of other bones. in the household. with identical attributes. but none of them compare. to the bone. my fren has right now,43595,4330,
Mon Jan 15 02:41:07 +0000 2018,952732346884780033,sometimes. the human gets sad. and i don’t know why. but if i jump. in their lap. and stay there. i can usually fix it,152218,28805,
Sun Jan 14 02:01:01 +0000 2018,952359871411904513,i understand. that my feets. must be dried. before i re-enter the household. but you are mistaken. if you think. i won’t run around. with the towel. afterwards,55962,6422,
Fri Jan 12 23:49:23 +0000 2018,951964356681568256,the human. and the human’s fren. got dressed up all fancy. to go out tonight. and apparently. i wasn’t invited.. it is not my fault. i can’t tie a tie,57902,7512,
Fri Jan 12 18:22:55 +0000 2018,951882195148398593,duncan. you will beat this. and i love you https://t.co/tsA6LqQKCa,18660,1819,
Fri Jan 12 02:46:11 +0000 2018,951646460860358658,after today’s. ear related calamity. i have vowed not to make. any sudden movements. without human supervision,28288,1922,
Thu Jan 11 19:04:19 +0000 2018,951530227909496833,my ear. is inside out. and the human. is not home to fix it. i have put the household. on alert level. dark grey.,88836,14136,
Thu Jan 11 02:40:33 +0000 2018,951282654414036992,my stuffed fren. sebastian. is always honest with me. when i tell him my ideas. for example. i told him my idea. for dog pants. that have a never ending supply. of peanut butter. in each pocket. but he said. that wouldn’t be. very practical,39674,3919,
Wed Jan 10 03:40:14 +0000 2018,950935287609413633,today. i fell asleep. while i was supposed to be. watching the skittle. under the fridge.. i’m aware that my actions. go against. the household moral code. and will accept my punishment. of reduced couch-bound snoozles. in the morning,37395,3132,
Mon Jan 08 19:58:49 +0000 2018,950456779166674947,a nice human. came to the household. to install some carpet. on the stairs.. to thank them. for the extra traction. i contributed. my close presence. the entire time,50804,4428,
Mon Jan 08 17:52:37 +0000 2018,950425020194574336,i will order some. for the human. and make them put it on. every morning. before they leave https://t.co/B3E9coeMWa,8436,574,
Sun Jan 07 22:18:37 +0000 2018,950129573525704705,the human. is hosting a get together. this evening. and my job. is to greet the guests. without jumping on them.. a nearly. impossible task,99414,13628,
Sat Jan 06 20:11:41 +0000 2018,949735242096693249,it took until today. for the human. to remove the tree. (basically. big stick] from the household. yet i. still can’t bring any of my favorite sticks. inside. the hypocrisy. is overwhelming,61885,9464,
Sat Jan 06 17:52:16 +0000 2018,949700155003023360,it is. way too chilly. to exit the household. i would like. indoor bathroom accommodations. pronto,39856,4051,
Thu Jan 04 21:02:11 +0000 2018,949023175219834880,i get. the majority. of my work done. between my midday snoozle. and my early afternoon snoozle.. for example. today during that time. i rolled onto my back. and wiggled a bit,49348,5792,
Wed Jan 03 14:20:07 +0000 2018,948559602580361216,gooooob morning. i have stolen. the human’s shoe. in an attempt to. seriously delay. or prevent their departure. entirely,58534,7207,
Tue Jan 02 03:35:02 +0000 2018,948034876560891904,i have performed. the security lap. around the household.. all is well. ready your snugs. snoozetown awaits,47629,5254,
Mon Jan 01 01:05:12 +0000 2018,947634781428346881,"i heard. something about. making resolutions. and although i’m perfect. i have a few:

4. more peanut butter
b. increase. zoom efficiency
3. improve my sits
1. convince the human. i’m invisible
4. longer snoozles
f. sticks
2. more peanut butter
7. further turn up. the love dial",107783,24671,
Sun Dec 31 15:46:58 +0000 2017,947494295296266241,gooooob morning. i decided. to congratulate the human. on a good snoozle. with some toilet paper. what i do is. i nibble at the roll. until i secure the end piece. then i run around. like the wind. until it’s all gone.. i hope they like it,41465,4420,
Sat Dec 30 23:09:09 +0000 2017,947243186392616961,the afternoon walk. was very chilly. i made. the executive decision. to quit halfway. and get in the wagon. with my fren. there is no law against this. in the walking rulebook. i checked,41481,3553,
Fri Dec 29 19:20:55 +0000 2017,946823361484685312,the human and i. watched it. together https://t.co/hZnoXbIx2w,18439,2381,
Fri Dec 29 04:59:48 +0000 2017,946606655676059650,the human’s fren. came over. for movie night. but the movie ended. hours ago. i’m usually woken up. around this time. to say goobbye.. i guess they’re trying. a duo snoozle,38987,2858,
Thu Dec 28 00:54:15 +0000 2017,946182473645543426,i was playing. tug of war. with the human. and they scratched my ear. this distraction. was my downfall. and should be. against the law,59204,7767,
Wed Dec 27 01:26:54 +0000 2017,945828303042162688,things have calmed down. in the household. apparently. the house tree. only brings gifts once. so we spent the day. painting flames. on the fren’s wagon. so it looks like. he’s going much faster. than he is.. that was my idea,43116,3683,
Mon Dec 25 15:19:48 +0000 2017,945313130388828160,the human. brought everyone outside. except my fren. who was told to sit and stay. for a moment. we gathered around. the human’s surprise. then called him.. it is the best wagon ever. the human tested it. with me a few times. and let me say. the fren. will love walks. once again,29277,2232,
Mon Dec 25 14:17:31 +0000 2017,945297458934026240,gooooob morning. the house tree. brought gifts. and now. i must remind everyone. that i. am the real gift here,97017,21424,
Sat Dec 23 17:06:03 +0000 2017,944615097216962562,when i awoke. my stuffed fren sebastian. was all cuddled up with me. i brought him closer. and commenced a second snoozle. to make up. for lost dreams,47994,4771,
Sat Dec 23 03:18:46 +0000 2017,944406904671035398,the human took. my stuffed fren sebastian. away. they said he needed. to be washed. and that i could. have him back. in the morning. but that’s a long time. from now.. what if i get lonely,50273,5238,
Fri Dec 22 18:56:19 +0000 2017,944280458128478208,clifford. do not worry. that wiggle. will be corrected. in no time https://t.co/ZlTE8dmL6f,21953,1994,
Fri Dec 22 05:50:26 +0000 2017,944082683193450496,i was deep in snoozle. when the fridge. decided we needed. more cube water.. i checked cube levels. earlier today. that’s the last thing. we need right now,41833,4750,
Thu Dec 21 14:37:35 +0000 2017,943852956499300357,gooooob morning. the human finished. the surprise in the garage. for my fren. but told me. that i must. keep it a secret. a little while longer.. this will be difficult. because all i have. to take. my mind off telling him. is this skittle. under the fridge,35231,3033,
Wed Dec 20 04:13:56 +0000 2017,943333620483313665,the human. just got home. i have no idea. where they’ve been. but in their absence. they’ll be proud to see. that i took it. upon myself. to redistribute. all the footwear. i could find. throughout the household. because i decided. that was. my duty,64084,8285,
Mon Dec 18 17:42:49 +0000 2017,942812408162279424,i have just discovered. a little me. hanging on. the house tree. he is. unbelievably handsome. and i will protect him. at all costs,53063,6628,
Sun Dec 17 02:57:20 +0000 2017,942227183665369089,the human’s fren. is over.. they sat on the floor. and let me snuggle up. in their lap. the human must be. so jealous,40113,3426,
Fri Dec 15 14:33:59 +0000 2017,941677724057456640,gooooob morning. it got quite chilly. on our walk. so the human. lent me their earmuffs. all the passersby. complimented. these cozy ears,48052,5360,
Thu Dec 14 20:13:51 +0000 2017,941400864148938753,please find. your entertainment. elsewhere https://t.co/WtTMo935eT,123372,26857,
Thu Dec 14 02:44:31 +0000 2017,941136793696694272,i have successfully removed. some of the tiny lights. from the house tree. i bet the human. has never seen. an indoor zoom. with such radiance,37189,4421,
Wed Dec 13 03:47:23 +0000 2017,940790227349753856,the human. is cheering at the tv. must be. the sports again,41632,5970,
Wed Dec 13 00:36:30 +0000 2017,940742189826617345,i spend. my valuable time. attempting to smuggle. measly sticks. into this household. now the human thinks. they can just. bring a whole tree in. under the cover. of my snoozle. i don’t think so,30315,5279,
Wed Dec 13 00:29:11 +0000 2017,940740347583483904,there is a tree. in the household. i went to take. my late afternoon snoozle. and i come back. now there’s a tree.. who approved of this. i didn’t. is this. one of many? what depths. does this tree army reach. where is the human. i have questions,37273,5493,
Mon Dec 11 15:27:57 +0000 2017,940241753705238528,gooooob morning. did you know. that if one sits. very well. and looks up at the human. with a straight face. the human will be forced. to stay home. an extra few minutes. and give attention,68128,9925,
Sun Dec 10 20:25:20 +0000 2017,939954205950914561,remember. when that leaf. fell on my noggin. and i became emperor. of the yard. well.. even though. the leaves are done falling. i want to clarify. i haven’t yet. relinquished the throne,40097,4807,
Sun Dec 10 00:20:15 +0000 2017,939650937035067392,i. have been on skittle watch. all day. and guess what. it hasn’t moved. i almost. grrborked at it. in frustration. but i’m afraid. it could. retaliate,29040,3039,
Sat Dec 09 01:48:47 +0000 2017,939310827085205504,it’s movie night. once again.. the human’s fren. came over. the human built their first fire. and i helped. make the pupcorn.. the whole gang. is snug on the couch. including. my stuffed fren. sebastian. who always falls asleep. before the film. even starts,44072,4612,
Fri Dec 08 16:32:47 +0000 2017,939170905032462336,the human. stayed home today. to work on the surprise. in the garage. they let me take a peek. because it’s actually. a surprise. for my fren. and i’m very good. at keeping secrets,22856,1571,
Thu Dec 07 16:54:46 +0000 2017,938814049558593536,the human says. there are two options.. inside or outside. but if they would. elevate their mindset. they would uncover. a third option: stand. in the doorway. and sniff the air,132129,28993,
Wed Dec 06 22:40:51 +0000 2017,938538756793135105,the human came home. and immediately. started making. all sorts of commotion. in the garage. my fren and i. wanted to help. but the human said. what they’re doing. is a surprise,16935,1145,
Wed Dec 06 16:57:09 +0000 2017,938452262854234112,bentley. listen closely. you got this https://t.co/DmjWmCQa2E,26093,3223,
Tue Dec 05 01:47:45 +0000 2017,937861017522114579,let me tell you. about. my stuffed fren. sebastian.. he is. my sidekick pal. and i take him everywhere. he has the floppiest ears. and a long skinny snoot. his arm fell off once. but the human fixed it. he always agrees with me. unless i’m wrong. and without him. i’d be lost,41440,4935,
Sun Dec 03 16:18:10 +0000 2017,937355288616816641,gooooob morning. i found a button. and decided to swallow it. but before i could. the human jumped on me. from like. three rooms away. i guess. this particular button. means a lot to them,52569,7691,
Sat Dec 02 23:59:16 +0000 2017,937108939694657537,the human gets. quite passionate. about the sportsball. on the tv. i usually. bork in agreement. to support them,45431,6901,
Sat Dec 02 00:27:28 +0000 2017,936753649241509893,hi. i have some big news. but it must. remain secret. according to my fren. very soon. everything. will be attacked. by little lights.. a tree. will grow. inside the household.. the rain drops. will get fancier.. and one morning. we open boxes. that contain. your wildest dreams,82921,18134,
Fri Dec 01 04:51:35 +0000 2017,936457727945175040,i. had a nightmare. that the boing sproings. behind the doors. came to life. and started chasing me,28035,3360,
Thu Nov 30 01:45:17 +0000 2017,936048454773518336,my fren. is already snoring. kind of impressive. in a way.. he took the afternoon walk. very slow. stopping to smell. everything he could. i spent that time. wrapping the leash. around the human. as many times. as possible,28496,2493,
Wed Nov 29 02:55:05 +0000 2017,935703634662318080,i always. make sure to say. goobnight. to my stuffed fren. sebastian. even though. he never says it back.. everyone. should be wished. a good night,43383,6149,
Mon Nov 27 23:14:43 +0000 2017,935285787268190208,the human. bought a device. for my bowl. that forces me. to eat slower. do they not understand. that eating at an extreme pace. is the one thing. i truly excel at,39070,4906,
Mon Nov 27 16:33:57 +0000 2017,935184933341007872,gooooob morning. my stuffed fren. sebastian. and i. are on skittle watch duty. until the afternoon snooze. the skittle. i speak of. is under the fridge. and hasn’t moved. ever.. but one day. it could. and that is why. we watch,37676,4691,
Mon Nov 27 01:37:11 +0000 2017,934959254456455170,there’s. a single chair. that the human. told me. i’m not allowed on. why is it special? no idea. but of course. now i want to snooze on it. very bad.. i will slowly climb up. one limb at a time. and hopefully. no one will notice,47912,6055,
Sat Nov 25 02:43:25 +0000 2017,934251146990047232,the human’s fren. is over. once more. they let me. sit in their lap. for a long time. and they played with my ears.. it doesn’t seem like. they have a pup. of their own.. that’s ok. i can be. their pup too,58621,7960,
Fri Nov 24 16:09:11 +0000 2017,934091534311534592,the human. stayed home. today. you know what that means? snuggle. marathon,38107,5348,
Fri Nov 24 02:26:07 +0000 2017,933884404124012545,let me. recap the evening.. i met a ton. of people. who acted. like they knew me. then. i sat under the big table. pleading unsuccessfully. for a snackum. until i found. the seat. of a small human. who was willing to share.. overall. an exhausting day. the night snoozle awaits,86007,12357,
Thu Nov 23 15:23:38 +0000 2017,933717685191442437,gooooob morning. there are already. so many smells happening. today. has potential,47649,9287,
Wed Nov 22 17:45:00 +0000 2017,933390873643094017,i know. how scary. bath time can be. so whenever. the human showers. i make sure. i’m also. in the bathroom.. for solidarity,44336,6482,
Tue Nov 21 03:13:05 +0000 2017,932809062676402182,i think. what’s really important here. is that. i love you,41658,10967,
Mon Nov 20 15:18:46 +0000 2017,932629298007207937,gooooob morning. the human. is off. to do. whatever the human does. and i. am off. to try to fit. my entire foot. in my ear,68821,13157,
Sat Nov 18 16:00:24 +0000 2017,931914997785034752,gooooob morning. a lot happened. on our walk. this morning. i found. a perfectly good waffle. in somebody’s trash. the human. didn’t let me. have it though. there was also. a very frightening. leaf tornado,34798,4228,
Sat Nov 18 02:30:46 +0000 2017,931711246403096576,i. am cuddling. with my stuffed fren. sebastian. and the human. is cuddling. with me.. does that mean. the human. is cuddling. sebastian?,24083,2270,
Fri Nov 17 23:17:50 +0000 2017,931662695769702400,time. is speeding up. don’t believe me? i used. to eat dinner. before it got dark. now i eat dinner. as it’s getting dark. checkmate,25629,3381,
Fri Nov 17 17:25:41 +0000 2017,931574074706407426,one day. kronos. one day. that record. will be yours https://t.co/wbARHYPov9,14213,1441,
Fri Nov 17 03:05:17 +0000 2017,931357544597123072,so you know how. my bed. was shrinking? well. it has remained. pretty much. the same size. for many many snoozles now. perhaps. it’s done shrinking,28143,2713,
Thu Nov 16 16:24:43 +0000 2017,931196342487146497,ok. all is well. the human. came out and almost immediately. found sebastian. mostly. i am grateful. but also. the human. didn’t need to show off like that.. sebastian seems. unharmed. but i think we’re done with. leaves. for the day,16501,1210,
Thu Nov 16 16:11:50 +0000 2017,931193101493985282,i have misplaced. my stuffed fren. sebastian. in the leaves,15384,1255,
Thu Nov 16 16:07:28 +0000 2017,931192001952874496,gooooob morning. my stuffed fren. sebastian. and i. are going to play in the leaves now. it should be. a grand time,21248,1940,
Wed Nov 15 22:52:05 +0000 2017,930931439486586881,whenever. the human. makes a snack. my fren and i. will patiently wait. to be given. a part of said snack. even if we’re not. as long as. the human feels. guilty about it. mission accomplished,29908,4388,
Wed Nov 15 02:15:02 +0000 2017,930620124339605504,it is movie night. and the human. and the human’s fren. are cuddling. on the couch. i will sit at their feet. and stare at them. until. a spot is made. in between them. for me,45598,5800,
Tue Nov 14 19:40:42 +0000 2017,930520885643137024,quick life hack: sticks. are too big. to easily smuggle. into the household. try a woodchip.. thank you. for your time,22395,2504,
Mon Nov 13 17:33:37 +0000 2017,930126518029832192,“while. the human’s away. the dogs. will play” no sir. my fren and i. protect this household. very seriously,40630,6526,
Mon Nov 13 05:25:09 +0000 2017,929943192585240576,i. had a nightmare. and i guess. the human heard me. because now. we’re both. all snugged up. on the floor,34106,3872,
Mon Nov 13 01:41:03 +0000 2017,929886796762230784,sometimes. if a treat. is on the line. i’m asked. to sit.. one last good boy test. but i’m usually. so excited. i can only do. several half sits. i think. those should count,78699,13289,
Sat Nov 11 00:06:40 +0000 2017,929138268737859589,i’m sorry i haven’t. shared my thoughts. recently. i was asleep. and when i wasn’t. i wanted. to be,34412,8419,
Thu Nov 09 03:07:55 +0000 2017,928459104103948289,the human. went out. with their fren. but accidentally. left their coat.. i have turned it. into a blanket. the smell. of the human. somehow makes it. cozier,39625,4565,
Wed Nov 08 17:14:12 +0000 2017,928309693113622528,my day. isn’t too busy. after the midday snooze. i have a meeting. with my stuffed fren. sebastian. about the power. of peanut butter.. also. it’s almost my shift. to watch the skittle. under the fridge,36112,5190,
Wed Nov 08 01:42:32 +0000 2017,928075229401886720,the human. just refilled. our food bowls. thinking that. they forgot to feed. my fren and i. this. is a magical night. second dinner. rules,31666,3884,
Tue Nov 07 01:39:31 +0000 2017,927712083663380481,sometimes. when i’m in need. of attention. (which is. always} i locate. a shoe. take it. and trot by the human. it may take. multiple passes. before the chase. but it never. ever fails,36880,5851,
Mon Nov 06 18:54:12 +0000 2017,927610083802042369,i want. a crown https://t.co/XnwXewF7NN,5618,272,
Mon Nov 06 15:13:35 +0000 2017,927554561572818949,gooooob morning. we took our morning walk. in between. the bursts of rain. BUT. the leftover tree droplets. were still. quite powerful,17232,1317,
Mon Nov 06 01:27:54 +0000 2017,927346771944198144,the human. accepted the sock. and puppreciated. my honestly. we agreed that. i’d need to be monitored. outside. for a bit.. as for my fren. i lent him. my stuffed fren. sebastian. to snuggle. for the evening,19397,1537,
Sun Nov 05 22:26:43 +0000 2017,927301176785334275,after much thought. i have decided. to come forward. regarding. the hole situation. i will. at the same time. return a sock. to the human. that i stole. a long time ago. hopefully. that helps my case. somehow,21860,2249,
Sun Nov 05 21:15:55 +0000 2017,927283357741969409,the human. got mad. at my fren. because a hole. was discovered. in the yard. but it wasn’t my fren. it was me. i don’t know why. i dug it. but it felt good. at the time,25814,2900,
Sun Nov 05 03:36:50 +0000 2017,927016832703266816,goobnight. to all. and to all. a goobnight,16330,2198,
Sat Nov 04 20:38:01 +0000 2017,926911433044058112,"signs. of maximum excite:

2. quick. spinny circles
8. leaps (all kinds}
5. feets. a tippy tappin
c. sustained zooms
1. tail thuddles",35104,6948,
Fri Nov 03 19:16:54 +0000 2017,926528633107369985,sometimes. when the human. isn’t home. i go. to the top of the stairs. and drop my ball. then i race past it. and catch it. at the bottom. i do this. until the ball wins,26830,2985,
Fri Nov 03 01:04:32 +0000 2017,926253729954885632,my fren. is all snuggled up. on the couch. with the human. that’s ok. i have my stuffed fren. sebastian. to keep me company.. all aboard. snoozetown awaits,24881,2502,
Thu Nov 02 15:37:10 +0000 2017,926110946027884549,gooooob morning. my fren and i. found the perfect stick. on our walk. we took turns. carrying it home. BUT ONCE AGAIN. we were denied entry. by the human. until we let it go.. may we meet again,27706,3183,
Thu Nov 02 02:16:17 +0000 2017,925909396818931712,my best trick. is the sit. unless we’re on hardwood. then i excel. at the sit and slide. right now i’m working. on a new trick. it is. not taking. seven naps. in one day,33024,5244,
Wed Nov 01 02:07:18 +0000 2017,925544750295302144,i think. that was the last. of the little monsters. what a night. i received. many noggin pats. and spider-man. gave me. a hug,30040,4219,
Wed Nov 01 00:41:52 +0000 2017,925523249789779968,there are little monsters. at the door. they are allowed. two pieces. of candy. and three. noggin pats. the candy. can of course. be swapped. for more pats,44317,7040,
Tue Oct 31 20:37:17 +0000 2017,925461697464111104,the skittle. under the fridge. that might be. an m&amp;m. still hasn’t moved.. but do not worry. i’ll let everyone know. if it does,18683,2036,
Tue Oct 31 01:32:51 +0000 2017,925173691423506432,i was carrying. my stuffed fren. sebastian. around earlier. and his arm. fell off.. i kept him calm. while the human. performed surgery. i’m proud to announce. sebastian. is whole again. and doing wonderfully,46858,6477,
Sat Oct 28 23:27:38 +0000 2017,924417402582028289,the human. got me. a sailor hat. so i could be. a ship captain. for the party. tonight. this is appropriate. without me. this household. would veer. way off course,35848,5708,
Sat Oct 28 02:31:19 +0000 2017,924101239813693440,a bunch of monsters. have entered the household. i can’t even recognize. my own human. everyone. is rather frenly though. a skeleton. scritched my ear,33534,5257,
Fri Oct 27 16:05:04 +0000 2017,923943641495851008,noah. listen very carefully. you. got this https://t.co/LoH1ZzFU2b,21619,3038,
Fri Oct 27 13:56:58 +0000 2017,923911404301713409,the human believes. they lose their socks. in the washing machine. but oh no. i steal them. way before that,31964,5372,
Thu Oct 26 23:15:45 +0000 2017,923689635389366273,snackum.. has been slipped. first to me. then to. my fren. the life is good,13978,840,
Thu Oct 26 22:20:31 +0000 2017,923675735360987136,the human’s fren. came over. for dinner. this is the final test. if they. slip a snackum. under the table. they are welcome here. for eternity,31438,4308,
Thu Oct 26 01:58:56 +0000 2017,923368315271118848,i hear. a borking. in the distance. this means. i too. must bork. so that everyone knows. i heard. the initial borking. it’s common courtesy,47162,8352,
Wed Oct 25 16:30:41 +0000 2017,923225312112140289,gary. (the squirrel. i named. gary} was just way up. in that tree. next second. he’s in. this other tree. then. he’s over here. then over there. it is becoming. very clear. that gary. {the squirrel. i named. gary) has cloned himself. what seems to be. many times,34289,5534,
Wed Oct 25 02:09:54 +0000 2017,923008688498999296,every night. i make sure to tell. my stuffed fren. sebastian. what we have to do. the next day. because. i always forget.. this. is a bad plan. because sebastian. never remembers. either,28612,3423,
Mon Oct 23 18:07:40 +0000 2017,922524941857251330,wet leaves. don’t crunch. this is. absurd,48817,8947,
Mon Oct 23 13:43:43 +0000 2017,922458516547407873,gooooob morning. it is raining. but the human. was late for work. so i didn’t. have time. to jump. in the puddles. don’t worry though. later today. those puddles. won’t know. what hit em,30967,3884,
Mon Oct 23 03:02:59 +0000 2017,922297270309212166,i’ve become. quite fond. of the human’s fren.. as soon as. they came over tonight. they got on the floor. and let me. tackle them. with my love. i then. winked at my human. to indicate. my pupproval,35034,4000,
Sun Oct 22 15:50:35 +0000 2017,922128056474533888,i have. no plans today. i rescheduled. the meeting. with my fren. about how to prevent. indoor zooming injuries. because. that’s boring,19541,1929,
Sat Oct 21 16:48:16 +0000 2017,921780183648100352,today. is a snuggle day. please set aside. some quality time. for snugs,28041,6723,
Sat Oct 21 00:44:05 +0000 2017,921537541706321920,alright. let me tell you. about our adventure. it started. with a car ride. windows down. tongue out. the whole bit. i swallowed. a sizable bug. but didn’t let that. stop me. we arrived. at a big puddle. the fren and i. did a splish splash. and now we’re home. it was delightful,27842,3366,
Fri Oct 20 20:43:17 +0000 2017,921476941567406081,THE GARAGE DOOR. IS OPENING. MY FEETS. ARE TIPPY TAPPIN. THE HUMAN. IS HOME. IT IS. ADVENTURE TIME,58936,10054,
Fri Oct 20 14:33:52 +0000 2017,921383975901433857,gooooob morning. the human promised. to come home. early. today. that means. adventure time. is coming. the tail is blurry,24149,2745,
Fri Oct 20 01:33:24 +0000 2017,921187561405583361,i want. to wish you all. the goobest. of goobnights,16649,2693,
Thu Oct 19 23:06:13 +0000 2017,921150522333253632,i tripped. going up. the stairs today. fell snoot first. it wasn’t pleasant. my solution.. ban. every stair,22050,2766,
Thu Oct 19 15:11:32 +0000 2017,921031063476035584,the human. has made mountains. out of. the fallen leaves. it is. quite clearly. my destiny. to jump in them,24984,3625,
Wed Oct 18 14:47:46 +0000 2017,920662697842302976,gooooob morning. today. i’m giving. my new stuffed fren. sebastian. a household tour. he will get. to see. everything. from the human snoozle chamber. to the skittle. under the fridge,30197,4028,
Wed Oct 18 03:25:34 +0000 2017,920491012904058880,please. remember. to perform. at least three. goobnight noggin pats. before the night snoozle. it goes. a long way,23295,3112,
Tue Oct 17 17:26:56 +0000 2017,920340362937491458,the human thinks. i won’t get excited. if they say. doubleyouayellkay. instead of. walk. but guess what. i am excited,44445,9297,
Tue Oct 17 03:28:14 +0000 2017,920129296949227520,today. i tried to eat. a fruit roll up. but the human. stopped me. and said. that wouldn’t have been. in my. best interests,23690,2466,
Mon Oct 16 03:06:33 +0000 2017,919761455343456257,earlier today. the human said. that without. my fren and i. they would be nothing. and now. i can’t sleep. because that’s. a lot of pressure,32443,4787,
Sun Oct 15 17:03:58 +0000 2017,919609807174332416,ok. so it turns out. i was lying on him. this whole time. please set. the household alert level. back. to very light grey,19220,1727,
Sun Oct 15 17:00:19 +0000 2017,919608890832179200,i. have misplaced. my new stuffed fren. sebastian. this is not. a drill,21840,2474,
Sat Oct 14 14:09:36 +0000 2017,919203541096517632,we just got back. from the best walk. ever. my fren. set the pace. i found. a delightful stick. and it was. just chilly enough. that we would hurry. to the next spot. where the sun. broke through the trees,23887,2563,
Fri Oct 13 01:36:21 +0000 2017,918651589841313792,let me. set the scene.. the human. is holding my paw. sebastian. is snuggled up. under. my other paw. and the fren. has already commenced. his dream zooms. the night snoozle. fast approaches,16059,1465,
Fri Oct 13 00:28:41 +0000 2017,918634559729750016,earlier today. a complete stranger. told me. that i am very good. my tail. is still wagging,33612,5152,
Wed Oct 11 02:50:01 +0000 2017,917945355219668997,"my favorite. leisurely. activities:

4. snoozles
c. indoor. sun bathing
1. snugs (two person. snoozle}
3. admiring various. sticks
3. walks. with breaks
• outdoor sun bathing
9. staring at. the skittle
d. loving you
2. letting the human. rub. my ear. to a john mayer song",35596,7139,
Tue Oct 10 16:45:36 +0000 2017,917793245840773120,the best part. about. my new stuffed fren. sebastian. is that. he listens. not only. to my problems. but to my dreams. my goals. my ideas. for example.. peanut butter leashes,28296,4214,
Mon Oct 09 22:00:32 +0000 2017,917510113933570054,i have. BIG news. remember the package. from earlier. that i protected. so well? turns out. it waS FOR ME. ALL ALONG. i now have. a new stuffed fren. he has. a super long nose. little mouth horns. and tremendous. floppy ears. i will call him.. sebastian,36277,4273,
Mon Oct 09 17:23:59 +0000 2017,917440520502333445,I HEARD. A KNOCKEM. AT THE DOOR. AND WHEN I INVESTIGATED. I DISCOVERED. A PACKAGE. JUST OUTSIDE THE DOOR. I WILL PROTECT IT. UNTIL THE HUMAN. RETURNS,19307,2076,
Mon Oct 09 13:14:35 +0000 2017,917377754470993920,gooooob morning. i had a nightmare. that. both my ears. were inside out. and then i sprouted. a third ear.. guess what. also inside out,20007,2430,
Mon Oct 09 01:58:47 +0000 2017,917207683345682432,unless. it’s top secret. and involves. covert pupperations,12388,977,
Mon Oct 09 01:54:41 +0000 2017,917206654092845057,sometimes. the human. will lift up. my ear. to tell me something.. this is. completely. unnecessary,22147,3044,
Sun Oct 08 18:35:09 +0000 2017,917096039517220866,sometimes. when we play catch. with the human. i let my fren. get to the ball. first. he’s not as speedy. as he once was. but he still deserves. the boundless joy. that comes with. a good fetch,26508,3468,
Sun Oct 08 00:03:44 +0000 2017,916816344510844928,today. i ate a leaf. not because it tasted good. but because. the crunch sound. is addicting,28885,4358,
Sat Oct 07 18:30:25 +0000 2017,916732462922960896,i used. to throw up. during car rides. but now. i don’t sometimes,16775,1681,
Sat Oct 07 01:58:28 +0000 2017,916482827432218624,sometimes. i wish. the human. needed a hug. because secretly. i do,31040,6044,
Fri Oct 06 15:44:29 +0000 2017,916328313152557057,do not worry. keno. soon. you will zoom. again https://t.co/O0TxgkbVso,14511,1820,
Fri Oct 06 14:11:36 +0000 2017,916304938225029121,gooooob morning. my schedule. is unusually clear. today. only one meeting later. with my fren. about whether the skittle. under the fridge. is actually. an m&amp;m,31149,4592,
Fri Oct 06 02:52:13 +0000 2017,916133966226313216,this is. hey. look at me. this is very. hey. eyes please. the following. is very important.. i love you,27155,5939,
Thu Oct 05 15:06:25 +0000 2017,915956349061693445,last night. in the middle. of the night. my fren. grrbork borked. signifying. a household alert level. of dark grey. i immediately. did my standard surveillance. and found nothing. when i returned. to the fren. he had already. recommenced. his snoozle,25550,3259,
Thu Oct 05 01:41:38 +0000 2017,915753817504968704,the human’s fren. is over again. we’re not on good terms. at the moment. they need to learn. how to share the human. and understand. that i was here. first,23110,3013,
Wed Oct 04 20:44:44 +0000 2017,915679098931961857,just woke up. from my. mid-afternoon snooze. which takes place. after the midday snooze. but before. both the early dusk power snooze. and. the night snoozle,23328,3874,
Wed Oct 04 14:38:30 +0000 2017,915586933656625152,gooooob morning. may your zooms. be speedy. and your tail thuds. echo with love,24656,5547,
